baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000142188	685.203365125302	-1.19864943410587	0.152830068781404	-7.84302096873568	4.39834510116095e-15	6.98873887389732e-13
ENSG00000241534	5984.81695436226	0.967541863154792	0.123552099926112	7.83104345238497	4.83837403833716e-15	7.45257715394892e-13
ENSG00000242335	5984.81695436226	0.967541863154792	0.123552099926112	7.83104345238497	4.83837403833716e-15	7.45257715394892e-13
ENSG00000243570	5984.81695436226	0.967541863154792	0.123552099926112	7.83104345238497	4.83837403833716e-15	7.45257715394892e-13
ENSG00000263160	686.007289983712	-1.19303824659426	0.152463769425665	-7.82506067565078	5.07412126988133e-15	7.73675359281401e-13
ENSG00000232126	888.640011472047	1.06854002940347	0.13750681908316	7.7708148332429	7.79828274009873e-15	1.1771507796179e-12
ENSG00000086619	511.790096101195	-1.71936179192207	0.221418143055452	-7.76522541556803	8.15001458149926e-15	1.21806406047259e-12
ENSG00000163297	1016.5958119803	-1.26580684236819	0.163161985172263	-7.75797647369743	8.62951542108982e-15	1.27708367922893e-12
ENSG00000107796	2028.61972011658	0.944306572258125	0.12251270782317	7.70782549040626	1.27979582455517e-14	1.87558426909323e-12
ENSG00000173221	3434.52186650804	-1.09832060835027	0.142742050212059	-7.69444327525487	1.42111573574293e-14	2.06266750298456e-12
ENSG00000125753	4300.80795054481	-1.12648958597589	0.147354603589445	-7.644753258707	2.09346379340414e-14	3.00960342489862e-12
ENSG00000147535	1238.26693750387	-1.16378496706801	0.152369419955539	-7.63791689571043	2.20764271287599e-14	3.14380818404369e-12
ENSG00000119899	939.015877470883	-1.1465247432606	0.150880160707099	-7.59890987580752	2.98635656824652e-14	4.21299555118516e-12
ENSG00000196141	7627.2042193024	-0.921931695280596	0.121500615743929	-7.5878767332639	3.25190044201567e-14	4.54513307150246e-12
ENSG00000084636	821.153688729796	-1.42445200276438	0.18794160050387	-7.57922673290763	3.47620551022957e-14	4.81406625476288e-12
ENSG00000086598	11709.5475802837	-0.989932260698177	0.130830691030338	-7.5665140411788	3.83372763684015e-14	5.26091987982746e-12
ENSG00000182326	521.874120465345	1.32614306177483	0.17665956768331	7.50677180503549	6.06032329273187e-14	8.24149370304392e-12
ENSG00000223532	820.928791337218	1.18624469904117	0.158377547855118	7.48998020935603	6.88839999959232e-14	9.28396410659341e-12
ENSG00000065809	1215.40778983166	-1.00324150204207	0.133990172447121	-7.48742600833654	7.02374367101734e-14	9.3826027180537e-12
ENSG00000198833	2386.93855156234	-0.985713992478052	0.13191620618364	-7.47227365761143	7.88208725393661e-14	1.04368514998397e-11
ENSG00000110245	2713.6970156869	1.38487487800765	0.185557819062816	7.46330650469027	8.43777543648939e-14	1.10711287742375e-11
ENSG00000162413	5482.57513490776	-1.31751100113239	0.176557557525529	-7.46221809815128	8.50779024717824e-14	1.10711287742375e-11
ENSG00000178381	2852.86154256899	-1.0150615921069	0.136402543071991	-7.44166178464262	9.94265165098509e-14	1.28277202283436e-11
ENSG00000283777	47771.1710614501	-1.02926003030434	0.138504624538961	-7.43123223307832	1.07590621241716e-13	1.37633934546077e-11
ENSG00000125046	1845.30775393003	-0.878686116258427	0.118856411563178	-7.39283732953157	1.43728274302102e-13	1.8231750425128e-11
ENSG00000103522	84.9928032671859	2.68087597687361	0.362687539838115	7.39169583292056	1.44967851423051e-13	1.82357476435913e-11
ENSG00000180398	22273.7475239121	-1.11376301064986	0.150998655163065	-7.37597966979972	1.63140910437061e-13	2.03521656450202e-11
ENSG00000110002	133.060893823194	2.32965634237144	0.315902515204667	7.37460523497922	1.64832734364403e-13	2.03946731576284e-11
ENSG00000117410	5468.65730218797	-1.15666142014209	0.157380704222382	-7.34944875140285	1.99025943474954e-13	2.4425175745971e-11
ENSG00000137486	1962.41956484261	-1.03656603036885	0.141193436823564	-7.34146043674926	2.11275610690994e-13	2.57193979304883e-11
ENSG00000115307	8979.07389669446	-1.04072824427262	0.141826917379509	-7.33801638999017	2.16782627534849e-13	2.61786701011084e-11
ENSG00000107968	426.181787764741	-1.35367889338742	0.184696255204519	-7.32921678291993	2.31501654410523e-13	2.77342656613242e-11
ENSG00000125730	261648.171384456	0.779663523511371	0.106787640384896	7.30106518601986	2.85498377249199e-13	3.39338425557217e-11
ENSG00000099204	6137.33441581705	-0.78925597166229	0.108480372332858	-7.27556473755973	3.44974208300893e-13	4.06827005804842e-11
ENSG00000197976	2494.16342429741	-1.06291552643647	0.146126144332368	-7.27395861495419	3.49102978440988e-13	4.08504609268737e-11
ENSG00000166833	3945.04939790027	-1.04020602146134	0.14386729397554	-7.23031616649573	4.81870870478991e-13	5.59526214606183e-11
ENSG00000073910	1882.29179662419	-1.12123401763891	0.155216688192627	-7.22366925035428	5.06032486871247e-13	5.83096212925303e-11
ENSG00000147649	5156.96852433794	-0.990648580003645	0.137236008643688	-7.21857615792159	5.25347133159045e-13	6.00766285987559e-11
ENSG00000149485	4434.75104267266	0.845069417245614	0.117200108587737	7.21048322760713	5.57536642668418e-13	6.32783129404494e-11
ENSG00000140297	391.558851400162	-1.31529325320488	0.183266627147931	-7.17693817840159	7.12899034330672e-13	8.03075442031455e-11
ENSG00000159176	1275.06816246224	-1.12200605125982	0.15668293790249	-7.1609970190761	8.00923912024444e-13	8.95551589037703e-11
ENSG00000233312	19753.385899384	0.92870851949816	0.130115752016162	7.13755640733495	9.50046402318175e-13	1.05448165022006e-10
ENSG00000198380	11680.9966719428	-0.897542818619544	0.126309280389013	-7.10591348359557	1.19529277231066e-12	1.31700324073207e-10
ENSG00000119630	1823.69282290169	-1.65222254398464	0.233181048559502	-7.08557815564946	1.38464997719334e-12	1.50078513445337e-10
ENSG00000188211	3754.76679282215	-0.960920356269785	0.13562086899655	-7.08534286337766	1.3870047111065e-12	1.50078513445337e-10
ENSG00000113161	4621.75399607252	1.1579129322168	0.163434991946283	7.08485323998044	1.39191731582293e-12	1.50078513445337e-10
ENSG00000072849	1944.10315243273	-0.938165213840483	0.132526552027119	-7.07907358555969	1.45121315747991e-12	1.55362146185526e-10
ENSG00000154305	2076.12771156006	-1.13086975676117	0.160160530155768	-7.06085173207979	1.65485096580386e-12	1.75915319216966e-10
ENSG00000143869	2883.09824612859	0.817878887239471	0.115942140839682	7.05419859695694	1.7359829487774e-12	1.8324938889367e-10
ENSG00000188277	149.364601507099	-2.4332049714575	0.345093859298297	-7.05084980765842	1.77828360510096e-12	1.86042585282759e-10
ENSG00000134375	1638.83141978694	-0.978869016794678	0.138843474498197	-7.0501622084327	1.78709339953627e-12	1.86042585282759e-10
ENSG00000102158	5533.9987005482	-1.08280989384406	0.154245663591554	-7.02003459047873	2.21813324305928e-12	2.29333707561506e-10
ENSG00000119946	681.819968058341	-1.08586844997656	0.154991112703447	-7.00600460914306	2.45219839772854e-12	2.5145526587104e-10
ENSG00000148429	1971.78238875407	-0.855313612006112	0.122096046243887	-7.00525232649732	2.46541102013342e-12	2.5145526587104e-10
ENSG00000175197	2009.12734019777	-1.66516735259593	0.237985241163611	-6.99693537487542	2.61621885197536e-12	2.65045795775625e-10
ENSG00000167107	2667.08152075252	1.12026756338274	0.160197210384818	6.99305287958316	2.68968072300527e-12	2.70671536758431e-10
ENSG00000052344	1328.60367302346	1.27359692423444	0.182339262461987	6.98476514074937	2.85332896946761e-12	2.85238415855057e-10
ENSG00000119535	2635.21798414981	1.02196426572902	0.146727589019627	6.96504503725144	3.28298708342502e-12	3.26030855423031e-10
ENSG00000140941	9546.05208977791	-0.907036337516254	0.13068025561483	-6.94088279249832	3.89657208569568e-12	3.84436311330564e-10
ENSG00000081803	1868.3971465711	-1.0073890108584	0.145377964808601	-6.92944774804551	4.22486636473114e-12	4.14119206335172e-10
ENSG00000049089	1278.55969225078	1.00703242353622	0.145436477953083	6.92420799588588	4.38421357318736e-12	4.26965831530731e-10
ENSG00000156510	988.497255240445	-1.45282720080246	0.209898800107102	-6.92156029506194	4.46695932490945e-12	4.32235583394283e-10
ENSG00000132329	101.323445616877	-2.16148312079167	0.312475819900022	-6.91728122029807	4.60393598224306e-12	4.42652316254516e-10
ENSG00000243649	2453.88688787449	1.34318095542986	0.194461549848453	6.90718014166103	4.94381997007698e-12	4.72322547141216e-10
ENSG00000170899	638.655418962287	1.34652855224986	0.195056240257943	6.90328363998611	5.08140260337365e-12	4.82413662251102e-10
ENSG00000023572	573.854514577001	-1.07550614792513	0.156064048718208	-6.89144076908505	5.52301179210136e-12	5.21061643761063e-10
ENSG00000153714	1054.38766430623	-1.52531576131901	0.221623745269298	-6.88245638780977	5.88291790884908e-12	5.51569228783086e-10
ENSG00000138356	1652.46195137364	0.859566362393815	0.125131062410839	6.8693284132091	6.45048520547158e-12	6.01049840596256e-10
ENSG00000107338	1996.54627190621	-1.02881545115888	0.149841971668637	-6.86600316121054	6.6025611163957e-12	6.11445767190142e-10
ENSG00000064666	4953.43955006149	-1.03680054233257	0.151057095796239	-6.86363349478867	6.7130731495249e-12	6.17889263366332e-10
ENSG00000049656	5185.14053789667	-0.99499073188366	0.145458375288809	-6.8403811737076	7.89827382271015e-12	7.22572383962483e-10
ENSG00000115977	2015.57204663579	-1.03984699188291	0.152098553323025	-6.83666589303117	8.10574828397216e-12	7.37085965943131e-10
ENSG00000176871	2123.32618331755	-0.962909497952761	0.141582273919507	-6.80105970398666	1.03852368182026e-11	9.3871347168125e-10
ENSG00000006210	9735.10262174173	-1.03029842005575	0.15181872834592	-6.78637234866183	1.1498815121253e-11	1.0331822277102e-09
ENSG00000244731	5391.01640137723	1.09000077362786	0.160721584219037	6.78191904916998	1.18589922073429e-11	1.05923957023575e-09
ENSG00000058262	26005.6003801933	-1.02820535548036	0.151734697616005	-6.77633640581298	1.23261486298806e-11	1.09448949157675e-09
ENSG00000214435	367.537365484391	1.54693816389165	0.22845971222513	6.77116393444138	1.27750417007694e-11	1.12771493843926e-09
ENSG00000172071	1703.51165486318	-0.997614392337921	0.14736499354302	-6.76968368370801	1.29064259286587e-11	1.1326889499599e-09
ENSG00000167861	910.188297784266	-1.40862648356448	0.209430126912737	-6.7259973735842	1.74393709327876e-11	1.52166071809497e-09
ENSG00000021852	750.387519715114	1.43928499619228	0.214559746845164	6.70808489176179	1.97195209058985e-11	1.71072510387665e-09
ENSG00000159216	936.630194387113	-0.9238453711266	0.137959284332685	-6.69650741952801	2.13459616688376e-11	1.84124166509202e-09
ENSG00000170412	6352.47338227863	-1.07171993519435	0.160152584400975	-6.69186787839203	2.20339764941177e-11	1.88978906351538e-09
ENSG00000206340	44629.2939238066	0.720024230788039	0.107858216740028	6.67565487869619	2.46130572717061e-11	2.09906270913222e-09
ENSG00000141337	453.294683446841	1.21920701098663	0.182807302401349	6.66935617434956	2.56928027885476e-11	2.17883628142205e-09
ENSG00000023318	3139.29809800858	-0.994802823312759	0.149372509860556	-6.65987887758894	2.74053343232198e-11	2.31108112630728e-09
ENSG00000101294	15491.1149796658	-1.09846853885513	0.165120787176897	-6.652515153518	2.88126143199362e-11	2.41625785088576e-09
ENSG00000110921	669.943576750267	1.10562162427621	0.166337986832059	6.64683783501895	2.99456639806851e-11	2.48694457758675e-09
ENSG00000230882	1974.60671726746	-1.24047614299395	0.186631939956494	-6.64664442368823	2.99850223995222e-11	2.48694457758675e-09
ENSG00000154803	1675.47363848609	-1.1175647716383	0.168215678358935	-6.64364215357895	3.06025044588254e-11	2.52428855085229e-09
ENSG00000173486	1485.28316388609	-1.03680049377744	0.156078488226433	-6.64281481425733	3.0774840842309e-11	2.5247077310579e-09
ENSG00000112096	19155.0196211604	0.920016121221896	0.138573224111619	6.63920556889719	3.15378298962915e-11	2.57331644478119e-09
ENSG00000106665	4400.11245715278	-1.1080309398559	0.168108776356771	-6.59115463135823	4.36419043736248e-11	3.54179863720358e-09
ENSG00000197043	4119.66873183099	-0.915443185782493	0.138983539267659	-6.58670221384638	4.49702945941817e-11	3.6110925387424e-09
ENSG00000099953	1026.19592761497	1.23652074878001	0.187752699903407	6.58590129151894	4.52134143638499e-11	3.6110925387424e-09
ENSG00000275365	1026.19592761497	1.23652074878001	0.187752699903407	6.58590129151894	4.52134143638499e-11	3.6110925387424e-09
ENSG00000182973	1567.36158813341	-0.940189566896628	0.143001364309658	-6.5746894894004	4.87548043445415e-11	3.87344090305713e-09
ENSG00000059728	1341.64672848014	-1.00306640847068	0.152586499655056	-6.57375593999637	4.90616263372912e-11	3.87740968356760e-09
ENSG00000169359	2702.48003260984	-0.837365151068523	0.127522623620799	-6.5664046683866	5.1544620442947e-11	4.0524273207619e-09
ENSG00000161249	793.079320003573	0.975651429149661	0.148674106219025	6.5623493825639	5.29665312859776e-11	4.1426413977297e-09
ENSG00000159388	809.390355804903	0.949340305173379	0.144687962919891	6.56129429162673	5.3342725585051e-11	4.1505589830224e-09
ENSG00000259522	249.320203340789	-1.53184042800401	0.233746976696616	-6.55341279554693	5.62367792775386e-11	4.35330350356126e-09
ENSG00000144655	1157.69005029138	-1.4251398282615	0.217499371949066	-6.55238594709706	5.66249638290533e-11	4.36098892346714e-09
ENSG00000185803	2676.91306273373	-1.0502819523415	0.160470594215849	-6.5450119224259	5.94906394969311e-11	4.55843250358465e-09
ENSG00000161011	14318.492234285	-0.858709423359217	0.131380323734265	-6.53605805612167	6.31614059979063e-11	4.81525971484038e-09
ENSG00000050393	1818.22471498518	-0.871904929739511	0.133514655403338	-6.53040617230782	6.55915680478079e-11	4.97540060141538e-09
ENSG00000163902	17558.5092303193	-0.961654795579252	0.147392885458833	-6.5244315733804	6.82599032724322e-11	5.15191619948682e-09
ENSG00000176142	3105.67869405597	-0.775807555315007	0.119529955957679	-6.49048641488408	8.55596812315156e-11	6.42548949348123e-09
ENSG00000171560	153977.473850633	0.955683775767805	0.147687073814221	6.47100488272913	9.73532883884532e-11	7.27498954566189e-09
ENSG00000116954	1478.22798416714	-1.19945219930928	0.185395184937577	-6.46970523917941	9.81942746855485e-11	7.30168756836628e-09
ENSG00000187045	208.43064977658	1.62014805210262	0.25107791915035	6.45276995119768	1.09824010272015e-10	8.11491863598608e-09
ENSG00000133872	6419.84937850392	-0.823155167350399	0.12757657053466	-6.45224404371932	1.10205917216108e-10	8.11491863598608e-09
ENSG00000258102	595.258386758803	-1.57245846871844	0.243839409153788	-6.44874622266945	1.12779223777263e-10	8.26408923746499e-09
ENSG00000203761	255.803214280658	-1.40923137273183	0.218628095845123	-6.44579264748359	1.14997796362653e-10	8.38595041591425e-09
ENSG00000101194	8857.23722896099	-0.847607093782918	0.131520584186864	-6.44467251284896	1.15850292999485e-10	8.40750083090011e-09
ENSG00000180879	6257.53508164619	-0.890168587505387	0.138249579482495	-6.43885204452355	1.20380473328538e-10	8.69446528657549e-09
ENSG00000101003	734.151276422294	1.22248337511073	0.189923800445732	6.43670446906438	1.22095326267709e-10	8.77632833338602e-09
ENSG00000151726	2691.04428992447	-1.00056975071498	0.155599766522947	-6.43040650428882	1.27263139702622e-10	9.10444120289608e-09
ENSG00000161960	33194.1270455649	-0.682182175711046	0.106173647385889	-6.42515532344529	1.31734935360001e-10	9.3576273813903e-09
ENSG00000171124	131.026516009274	-2.01216153282944	0.313186587074665	-6.42480111177216	1.32042042546283e-10	9.3576273813903e-09
ENSG00000105186	1819.44702135257	-0.836062503335814	0.130547010802337	-6.40430216055817	1.51058687733456e-10	1.06552845389557e-08
ENSG00000149260	431.81289484515	-1.46052698188677	0.228257555772031	-6.39859205075099	1.5681619449798e-10	1.10099556090558e-08
ENSG00000140743	3331.90927103499	-0.773940871825269	0.12140658246401	-6.37478509087181	1.83219691276073e-10	1.28041724065386e-08
ENSG00000137166	10208.3429419506	-1.06001690522188	0.166480158988988	-6.36722665126716	1.92476650202749e-10	1.33891015429055e-08
